Event Number,Event Type Group,Event Description,Approximate Location,Neighbourhood Id,Neighbourhood Name,Dispatch Date,Dispatch Time,Dispatch Year,Dispatch Month Name,Dispatch Month Number,Dispatch Day Number,Day Of Week,Event Close Date,Event Close Time,Equipment Assigned,Latitude,Longitude,Location,Count
E19063805,MD,MEDICAL,127 ST NW / 127 ST NB NW,3150,CUMBERLAND,October 20 2019,15:55:15,2019,OCTOBER,10,20,Sunday,October 20 2019,17:49:31,PUMPER(1),53.61547406963956,-113.54134308560418,"(53.61547406963956, -113.54134308560418)",1
E19061900,AL,ALARMS,STANTON DR SW / 68 ST SW,6213,SUMMERSIDE,October 11 2019,11:32:51,2019,OCTOBER,10,11,Friday,October 11 2019,11:51:57,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.42047656043892,-113.44459574846428,"(53.42047656043892, -113.44459574846428)",1
E19059717,AL,ALARMS,WINTERBURN RD NW / GLASTONBURY BLVD NW,4551,GRANVILLE,October 01 2019,10:08:40,2019,OCTOBER,10,01,Tuesday,October 01 2019,10:24:53,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.50875027178094,-113.68874443231678,"(53.50875027178094, -113.68874443231678)",1
E19056769,CA,CITIZEN ASSIST,95 ST NW / 107A AV NW,1140,MCCAULEY,September 17 2019,23:14:50,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,23:17:29,PUMPER(1),53.55440857026608,-113.48387796330378,"(53.55440857026608, -113.48387796330378)",1
E19056670,AL,ALARMS,100 ST NW / 89 AV NW,5480,STRATHCONA,September 17 2019,13:29:36,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,13:46:43,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.525217096387486,-113.48865502117526,"(53.525217096387486, -113.48865502117526)",1
E19056721,CA,CITIZEN ASSIST,GATEWAY BLVD NW / G A MACDONALD AV NW,5120,CALGARY TRAIL SOUTH,September 17 2019,17:26:16,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,17:37:45,"DCCAR(1), PUMPER(1)",53.47727062288146,-113.49203931422099,"(53.47727062288146, -113.49203931422099)",1
E19056701,MD,MEDICAL,118 AV NW / 124 ST NW,3240,INGLEWOOD,September 17 2019,15:54:59,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,21:02:42,PUMPER(1),53.570307520205276,-113.53637538830071,"(53.570307520205276, -113.53637538830071)",1
E19056648,TA,MOTOR VEHICLE INCIDENT,86 AV NW / GATEWAY BLVD NW,5480,STRATHCONA,September 17 2019,12:00:55,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,12:22:25,PUMPER(1),53.52182452231227,-113.49551372419423,"(53.52182452231227, -113.49551372419423)",1
E19056659,MD,MEDICAL,113 ST SB NW / 67 AV NW,5530,UNIVERSITY OF ALBERTA FARM,September 17 2019,12:28:35,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,14:03:14,PUMPER(1),53.50537219349089,-113.52295757122909,"(53.50537219349089, -113.52295757122909)",1
E19061920,AL,ALARMS,SECORD PROM NW / SECORD DR NW,4487,SECORD,October 11 2019,12:56:46,2019,OCTOBER,10,11,Friday,October 11 2019,13:16:29,"DCCAR(1), PUMPER(1), RESCUE(1)",53.53068492774397,-113.69898530477127,"(53.53068492774397, -113.69898530477127)",1
E19056723,XX,OTHER,13 AV NW / 46 ST NW,6140,CRAWFORD PLAINS,September 17 2019,17:39:02,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,17:50:14,PUMPER(1),53.442919383366075,-113.41201334316293,"(53.442919383366075, -113.41201334316293)",1
E19056718,TA,MOTOR VEHICLE INCIDENT,RIGHTCUT CALGARY TR NW / 111 ST NB NW,5170,EMPIRE PARK,September 17 2019,17:03:20,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,17:56:08,"LADDER(1), PUMPER(1)",53.48170106503981,-113.50611028372336,"(53.48170106503981, -113.50611028372336)",1
E19056753,MD,MEDICAL,111 AV NW / 101 ST NW,1030,CENTRAL MCDOUGALL,September 17 2019,20:48:58,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,21:42:31,PUMPER(1),53.55889273869879,-113.49384383834844,"(53.55889273869879, -113.49384383834844)",1
E19062010,MD,MEDICAL,76 AV NW / 113 ST NW,5290,MCKERNAN,October 11 2019,20:12:28,2019,OCTOBER,10,11,Friday,October 11 2019,20:59:49,PUMPER(1),53.512246983286055,-113.52498883635131,"(53.512246983286055, -113.52498883635131)",1
E19056740,MD,MEDICAL,AINSLIE WYND SW / AINSLIE WAY SW,5505,AMBLESIDE,September 17 2019,19:09:13,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,19:54:37,LADDER(1),53.43125664994866,-113.59832406817618,"(53.43125664994866, -113.59832406817618)",1
E19059684,TA,MOTOR VEHICLE INCIDENT,83 AV NW / 101 ST NW,5480,STRATHCONA,October 01 2019,08:01:48,2019,OCTOBER,10,01,Tuesday,October 01 2019,10:08:02,"DCCAR(1), PUMPER(1), RESCUE(1)",53.51906335937363,-113.49128257768714,"(53.51906335937363, -113.49128257768714)",1
E19056751,MD,MEDICAL,18 AV NW / 34 ST NW,6150,DALY GROVE,September 17 2019,20:30:31,2019,SEPTEMBER,09,17,Tuesday,September 18 2019,01:12:32,PUMPER(1),53.447736333742895,-113.39618346192638,"(53.447736333742895, -113.39618346192638)",1
E19056605,MD,MEDICAL,101A AV NW / 96 ST NW,1020,BOYLE STREET,September 17 2019,08:43:40,2019,SEPTEMBER,09,17,Tuesday,September 17 2019,11:58:15,PUMPER(1),53.54382405666422,-113.4821293336332,"(53.54382405666422, -113.4821293336332)",1
E19064901,MD,MEDICAL,JASPER AV NW / 102 ST NW,1090,DOWNTOWN,October 25 2019,14:00:09,2019,OCTOBER,10,25,Friday,October 25 2019,15:23:06,PUMPER(1),53.54092988442794,-113.49604243106229,"(53.54092988442794, -113.49604243106229)",1
E19059675,MD,MEDICAL,HODGSON WAY NW / 23 AV NW,5620,HODGSON,October 01 2019,07:01:52,2019,OCTOBER,10,01,Tuesday,October 01 2019,08:56:35,PUMPER(2),53.4541969297026,-113.55916543107229,"(53.4541969297026, -113.55916543107229)",1
E19059647,OF,OUTSIDE FIRE,66 ST NW / 130 AV NW,2080,BELVEDERE,October 01 2019,02:16:29,2019,OCTOBER,10,01,Tuesday,October 01 2019,02:36:27,PUMPER(1),53.59030099052498,-113.44294859170695,"(53.59030099052498, -113.44294859170695)",1
E19059810,XX,OTHER,30 ST NW / 39 AV NW,6390,LARKSPUR,October 01 2019,18:51:33,2019,OCTOBER,10,01,Tuesday,October 01 2019,19:08:24,PUMPER(1),53.47476771091421,-113.38614292019746,"(53.47476771091421, -113.38614292019746)",1
E19059681,AL,ALARMS,110 AV NW / 166A ST NW,4600,WEST SHEFFIELD INDUSTRIAL,October 01 2019,07:56:03,2019,OCTOBER,10,01,Tuesday,October 01 2019,08:06:55,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.55782691343645,-113.61252266854626,"(53.55782691343645, -113.61252266854626)",1
E19057857,MD,MEDICAL,13 ST NW / 37A AV NW,6443,TAMARACK,September 23 2019,00:52:39,2019,SEPTEMBER,09,23,Monday,September 23 2019,02:47:02,PUMPER(1),53.473168422198476,-113.36147737057077,"(53.473168422198476, -113.36147737057077)",1
E19057863,MD,MEDICAL,112 ST NW / 84 AV NW,5520,UNIVERSITY OF ALBERTA,September 23 2019,01:51:51,2019,SEPTEMBER,09,23,Monday,September 23 2019,02:53:03,PUMPER(1),53.52007542057625,-113.52085635654738,"(53.52007542057625, -113.52085635654738)",1
E19058072,MD,MEDICAL,106 AV NW / 95 ST NW,1140,MCCAULEY,September 23 2019,22:00:16,2019,SEPTEMBER,09,23,Monday,September 24 2019,00:08:37,PUMPER(1),53.550818094093266,-113.48502233594303,"(53.550818094093266, -113.48502233594303)",1
E19057877,MD,MEDICAL,65 ST NW / 119 AV NW,2550,MONTROSE,September 23 2019,06:16:13,2019,SEPTEMBER,09,23,Monday,September 23 2019,12:05:06,PUMPER(1),53.57293587579086,-113.44140030455952,"(53.57293587579086, -113.44140030455952)",1
E19061895,PM,PERMIT-BURNING OR OTHER,FORT RD NW / ALBERTA HOSPITAL RD NW,2670,RURAL NORTH EAST HORSE HILL,,,,,,,,October 11 2019,20:08:46,NO UNITS DISPTCHED,53.63695249679273,-113.3689412939313,"(53.63695249679273, -113.3689412939313)",1
E19059725,MD,MEDICAL,106 AV NW / 99 ST NW,1140,MCCAULEY,October 01 2019,10:26:03,2019,OCTOBER,10,01,Tuesday,October 01 2019,15:33:40,PUMPER(1),53.54995582593161,-113.49110301026583,"(53.54995582593161, -113.49110301026583)",1
E19061958,TA,MOTOR VEHICLE INCIDENT,38 AV EB NW / 34 ST NB NW,6790,WILD ROSE,October 11 2019,15:32:02,2019,OCTOBER,10,11,Friday,October 11 2019,16:24:51,"DCCAR(1), PUMPER(1), RESCUE(1)",53.472829169328406,-113.39355496171179,"(53.472829169328406, -113.39355496171179)",1
E19059804,MD,MEDICAL,40 AV NW / 114 ST NW,5220,GREENFIELD,October 01 2019,18:13:36,2019,OCTOBER,10,01,Tuesday,October 01 2019,18:49:04,PUMPER(1),53.47595490095257,-113.52606296628026,"(53.47595490095257, -113.52606296628026)",1
E19065607,MD,MEDICAL,STARLING DR NW / TANAGER PL NW,4474,STARLING,October 29 2019,01:14:34,2019,OCTOBER,10,29,Tuesday,October 29 2019,01:59:28,PUMPER(1),53.593625937895794,-113.65273547671958,"(53.593625937895794, -113.65273547671958)",1
E19061831,MD,MEDICAL,103 ST NW / 127 AV NW,3260,LAUDERDALE,October 11 2019,06:42:25,2019,OCTOBER,10,11,Friday,October 11 2019,08:54:15,PUMPER(1),53.586957341519344,-113.49724826039892,"(53.586957341519344, -113.49724826039892)",1
E19065753,TA,MOTOR VEHICLE INCIDENT,97A AV NW / 187 ST NW,4240,LA PERLE,October 29 2019,15:03:26,2019,OCTOBER,10,29,Tuesday,October 29 2019,17:09:15,PUMPER(1),53.53368498900184,-113.64499193469115,"(53.53368498900184, -113.64499193469115)",1
E19068161,MD,MEDICAL,AINSLIE LINK SW / ALLAN WAY SW,5505,AMBLESIDE,November 09 2019,21:38:45,2019,NOVEMBER,11,09,Saturday,November 09 2019,23:30:32,PUMPER(1),53.43047085892371,-113.59786700580655,"(53.43047085892371, -113.59786700580655)",1
E19059678,MD,MEDICAL,174 ST NW / 95 AV NW,4540,TERRA LOSA,October 01 2019,07:31:21,2019,OCTOBER,10,01,Tuesday,October 01 2019,08:52:50,PUMPER(1),53.53275465565756,-113.62114924686041,"(53.53275465565756, -113.62114924686041)",1
E19065768,MD,MEDICAL,48 AV NW / 201A ST NW,4461,THE HAMPTONS,October 29 2019,16:00:49,2019,OCTOBER,10,29,Tuesday,October 29 2019,18:50:44,PUMPER(1),53.48523035052936,-113.67044787174115,"(53.48523035052936, -113.67044787174115)",1
E19065704,OF,OUTSIDE FIRE,109 ST NW / HIGH LEVEL BRDG NW,1200,RIVER VALLEY VICTORIA,October 29 2019,12:18:29,2019,OCTOBER,10,29,Tuesday,October 29 2019,12:41:27,PUMPER(1),53.532376664517294,-113.50972754197278,"(53.532376664517294, -113.50972754197278)",1
E19062003,AL,ALARMS,113 AV NW / 29 ST NW,2650,RIVER VALLEY RUNDLE,October 11 2019,19:26:57,2019,OCTOBER,10,11,Friday,October 11 2019,19:50:53,"DCCAR(1), HZUNIT(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.56624216583874,-113.38759670795739,"(53.56624216583874, -113.38759670795739)",1
E19059686,TA,MOTOR VEHICLE INCIDENT,127 AV NW / 127 ST NW,3070,CALDER,October 01 2019,08:04:49,2019,OCTOBER,10,01,Tuesday,October 01 2019,09:46:21,NO UNITS DISPTCHED,53.58496760432453,-113.5411780015441,"(53.58496760432453, -113.5411780015441)",1
E19066684,MD,MEDICAL,ANTHONY CRES SW / ALLARD BLVD SW,5458,ALLARD,November 02 2019,23:06:32,2019,NOVEMBER,11,02,Saturday,November 03 2019,00:58:48,PUMPER(1),53.39649913018527,-113.53208728519246,"(53.39649913018527, -113.53208728519246)",1
E19061881,XX,OTHER,VICTORIA TR NB NW / YELLOWHEAD TR EB NW,2650,RIVER VALLEY RUNDLE,October 11 2019,10:17:06,2019,OCTOBER,10,11,Friday,October 11 2019,10:30:49,PUMPER(1),53.57100806267958,-113.38579905267055,"(53.57100806267958, -113.38579905267055)",1
E19059830,MD,MEDICAL,105 AV NW / 97 ST NW,1140,MCCAULEY,October 01 2019,20:21:46,2019,OCTOBER,10,01,Tuesday,October 01 2019,23:00:07,PUMPER(1),53.54874468973562,-113.48825224672949,"(53.54874468973562, -113.48825224672949)",1
E19063826,HZ,HAZARDOUS MATERIALS,83 AV NW / 87 ST NW,6040,BONNIE DOON,October 20 2019,17:56:45,2019,OCTOBER,10,20,Sunday,October 20 2019,18:07:59,PUMPER(1),53.51901867536461,-113.46413741859851,"(53.51901867536461, -113.46413741859851)",1
E19061836,MD,MEDICAL,121A AV NW / 35 ST NW,2040,BEACON HEIGHTS,October 11 2019,07:19:14,2019,OCTOBER,10,11,Friday,October 11 2019,09:56:38,PUMPER(1),53.5759182781195,-113.39528382125393,"(53.5759182781195, -113.39528382125393)",1
E19061867,CA,CITIZEN ASSIST,89 AV NW / 149 ST NW,4230,JASPER PARK,October 11 2019,09:21:25,2019,OCTOBER,10,11,Friday,October 11 2019,09:51:37,PUMPER(1),53.52127668413368,-113.57948497105676,"(53.52127668413368, -113.57948497105676)",1
E19061971,AL,ALARMS,165 ST NW / 97 AV NW,4180,GLENWOOD,October 11 2019,16:26:32,2019,OCTOBER,10,11,Friday,October 11 2019,16:47:57,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.536358495520325,-113.6059479566944,"(53.536358495520325, -113.6059479566944)",1
E19066629,CA,CITIZEN ASSIST,95 ST NW / 157 AV NW,2241,EAUX CLAIRES,November 02 2019,16:52:57,2019,NOVEMBER,11,02,Saturday,November 02 2019,17:08:39,PUMPER(1),53.61905887678261,-113.4869586934194,"(53.61905887678261, -113.4869586934194)",1
E19059761,MD,MEDICAL,85 ST NW / 179 AV NW,2440,KLARVATTEN,October 01 2019,13:33:14,2019,OCTOBER,10,01,Tuesday,October 01 2019,15:55:54,PUMPER(1),53.64146395218889,-113.47140123292041,"(53.64146395218889, -113.47140123292041)",1
E19060894,AL,ALARMS,80 AV NW / 182A ST NW,4020,ALDERGROVE,October 06 2019,18:54:24,2019,OCTOBER,10,06,Sunday,October 06 2019,19:01:19,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.513286276454004,-113.63853722259832,"(53.513286276454004, -113.63853722259832)",1
E19060864,MD,MEDICAL,31 AV NW / 106 ST NW,5470,STEINHAUER,October 06 2019,16:07:13,2019,OCTOBER,10,06,Sunday,October 06 2019,16:39:18,PUMPER(1),53.46336769644003,-113.5025465289548,"(53.46336769644003, -113.5025465289548)",1
E19067336,MD,MEDICAL,104 ST NW / 66 AV NW,5010,ALLENDALE,November 06 2019,07:26:31,2019,NOVEMBER,11,06,Wednesday,November 06 2019,09:00:56,PUMPER(1),53.50305106179989,-113.49769626391156,"(53.50305106179989, -113.49769626391156)",1
E19059707,PM,PERMIT-BURNING OR OTHER,76 AV NW / 25 ST NW,6690,SOUTHEAST INDUSTRIAL,,,,,,,,October 01 2019,17:58:20,NO UNITS DISPTCHED,53.51237672275868,-113.39370255602351,"(53.51237672275868, -113.39370255602351)",1
E19060805,CM,COMMUNITY EVENT,111 ST NW / 19 AV NW,5250,KEHEEWIN,October 06 2019,09:58:15,2019,OCTOBER,10,06,Sunday,October 06 2019,12:00:35,"PUMPER(1), RESCUE(1)",53.452563656144264,-113.51617233399267,"(53.452563656144264, -113.51617233399267)",1
E19063164,MD,MEDICAL,178 ST NW / RIGHTCUT 69 AV WB NW,4070,CALLINGWOOD NORTH,October 17 2019,12:50:42,2019,OCTOBER,10,17,Thursday,October 17 2019,15:22:08,PUMPER(1),53.505464043647336,-113.63096012862246,"(53.505464043647336, -113.63096012862246)",1
E19060870,OF,OUTSIDE FIRE,89 AV NW / DEAD END,5200,GARNEAU,October 06 2019,16:19:23,2019,OCTOBER,10,06,Sunday,October 06 2019,16:35:00,PUMPER(1),53.52479611776226,-113.51427389656261,"(53.52479611776226, -113.51427389656261)",1
E19061871,TA,MOTOR VEHICLE INCIDENT,MILL WOODS RD S NW / 42 ST NW,6580,POLLARD MEADOWS,October 11 2019,09:33:13,2019,OCTOBER,10,11,Friday,October 11 2019,12:00:03,PUMPER(1),53.44339929976043,-113.40900840514345,"(53.44339929976043, -113.40900840514345)",1
E19059798,MD,MEDICAL,137 AV NW / 68 ST NW,2230,DELWOOD,October 01 2019,17:38:06,2019,OCTOBER,10,01,Tuesday,October 01 2019,19:32:15,PUMPER(1),53.59945618106976,-113.44621585467924,"(53.59945618106976, -113.44621585467924)",1
E19059822,HZ,HAZARDOUS MATERIALS,37 ST NW / 153 AV WB NW,2311,GORMAN,October 01 2019,19:49:52,2019,OCTOBER,10,01,Tuesday,October 01 2019,20:02:15,"HZUNIT(1), PUMPER(1)",53.61670228293746,-113.39796871918142,"(53.61670228293746, -113.39796871918142)",1
E19061875,MD,MEDICAL,22 AV NW / 28 ST NW,6444,LAUREL,October 11 2019,09:53:13,2019,OCTOBER,10,11,Friday,October 11 2019,11:15:52,PUMPER(1),53.452830252183766,-113.38638609734934,"(53.452830252183766, -113.38638609734934)",1
E19061840,TA,MOTOR VEHICLE INCIDENT,128 AV NW / 66 ST NW,2080,BELVEDERE,October 11 2019,07:54:02,2019,OCTOBER,10,11,Friday,October 11 2019,10:10:32,"DCCAR(1), PUMPER(1), RESCUE(1)",53.586086636867584,-113.44292095367591,"(53.586086636867584, -113.44292095367591)",1
E19059689,TA,MOTOR VEHICLE INCIDENT,167 AV EB NW / 76 ST NW,2700,SCHONSEE,October 01 2019,08:11:54,2019,OCTOBER,10,01,Tuesday,October 01 2019,10:14:29,PUMPER(1),53.628701571280324,-113.45971275804074,"(53.628701571280324, -113.45971275804074)",1
E19059793,AL,ALARMS,CLAREVIEW VLG NW,2070,BELMONT,October 01 2019,17:12:07,2019,OCTOBER,10,01,Tuesday,October 01 2019,17:17:39,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.59269302860846,-113.39009919421532,"(53.59269302860846, -113.39009919421532)",1
E19059808,MD,MEDICAL,107 ST NW / CASTLE DR NW,3120,CHAMBERY,October 01 2019,18:35:06,2019,OCTOBER,10,01,Tuesday,October 01 2019,21:04:48,PUMPER(1),53.64495043413811,-113.5088016234091,"(53.64495043413811, -113.5088016234091)",1
E19061970,MD,MEDICAL,No location,5180,ERMINESKIN,October 11 2019,16:23:42,2019,OCTOBER,10,11,Friday,October 11 2019,18:11:01,PUMPER(1),53.45760429139493,-113.51566794332457,"(53.45760429139493, -113.51566794332457)",1
E19059786,MD,MEDICAL,152 ST NW / 91 AV NW,4230,JASPER PARK,October 01 2019,16:29:12,2019,OCTOBER,10,01,Tuesday,October 01 2019,21:38:43,PUMPER(1),53.52581398337778,-113.58330040442848,"(53.52581398337778, -113.58330040442848)",1
E19064985,MD,MEDICAL,76 AV NW / 111 ST NW,5290,MCKERNAN,October 25 2019,23:26:06,2019,OCTOBER,10,25,Friday,October 26 2019,01:39:13,PUMPER(1),53.51225977647925,-113.51811969382959,"(53.51225977647925, -113.51811969382959)",1
E19060927,AL,ALARMS,137 AV NW / 82 ST NW,2580,NORTHMOUNT,October 06 2019,21:39:55,2019,OCTOBER,10,06,Sunday,October 06 2019,21:45:22,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.59981075451167,-113.47459461885148,"(53.59981075451167, -113.47459461885148)",1
E19059685,TA,MOTOR VEHICLE INCIDENT,127 ST NW / 127 AV NW,3070,CALDER,October 01 2019,08:02:49,2019,OCTOBER,10,01,Tuesday,October 01 2019,08:21:20,PUMPER(1),53.58496760432453,-113.5411780015441,"(53.58496760432453, -113.5411780015441)",1
E19064957,MD,MEDICAL,99 ST NW,1090,DOWNTOWN,October 25 2019,19:31:47,2019,OCTOBER,10,25,Friday,October 25 2019,23:22:01,PUMPER(1),53.54463447914255,-113.4891775405118,"(53.54463447914255, -113.4891775405118)",1
E19059738,MD,MEDICAL,106 AV NW / 31 ST NW,2660,RUNDLE HEIGHTS,October 01 2019,11:54:45,2019,OCTOBER,10,01,Tuesday,October 01 2019,14:07:26,PUMPER(1),53.55966658322956,-113.39356343772269,"(53.55966658322956, -113.39356343772269)",1
E19059651,MD,MEDICAL,167 ST NW / 102A AV NW,4060,BRITANNIA YOUNGSTOWN,October 01 2019,02:54:37,2019,OCTOBER,10,01,Tuesday,October 01 2019,04:47:51,PUMPER(1),53.54505291361354,-113.61145856499525,"(53.54505291361354, -113.61145856499525)",1
E19059672,TA,MOTOR VEHICLE INCIDENT,61 AV NW / GATEWAY BLVD NW,5110,CALGARY TRAIL NORTH,October 01 2019,06:51:59,2019,OCTOBER,10,01,Tuesday,October 01 2019,07:22:33,"DCCAR(1), PUMPER(2), RESCUE(2)",53.498906202614776,-113.49294636056013,"(53.498906202614776, -113.49294636056013)",1
E19063797,CA,CITIZEN ASSIST,111 AV EB NW / 109 ST NB NW,1030,CENTRAL MCDOUGALL,October 20 2019,15:04:42,2019,OCTOBER,10,20,Sunday,October 20 2019,15:22:24,PUMPER(1),53.55884084399272,-113.5083517485106,"(53.55884084399272, -113.5083517485106)",1
E19059764,TA,MOTOR VEHICLE INCIDENT,28 AV NW / YOUVILLE DR E NW,6520,MILL WOODS TOWN CENTRE,October 01 2019,13:49:04,2019,OCTOBER,10,01,Tuesday,October 01 2019,14:24:25,"DCCAR(1), PUMPER(1), RESCUE(1)",53.45921824131213,-113.42545498918945,"(53.45921824131213, -113.42545498918945)",1
E19059845,MD,MEDICAL,95A ST NW / 129B AV NW,2420,KILLARNEY,October 01 2019,21:49:19,2019,OCTOBER,10,01,Tuesday,October 01 2019,23:54:29,PUMPER(2),53.59019018708058,-113.48887578786959,"(53.59019018708058, -113.48887578786959)",1
E19059807,AL,ALARMS,SIR WINSTON CHURCHILL SQ NW,1090,DOWNTOWN,October 01 2019,18:31:49,2019,OCTOBER,10,01,Tuesday,October 01 2019,18:57:02,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.54554941655607,-113.48932523814784,"(53.54554941655607, -113.48932523814784)",1
E19061993,TA,MOTOR VEHICLE INCIDENT,STONY PLAIN RD WB NW / 184 ST SB NW,4530,SUNWAPTA INDUSTRIAL,October 11 2019,18:24:32,2019,OCTOBER,10,11,Friday,October 11 2019,19:41:08,"LADDER(1), PUMPER(1)",53.5413390892908,-113.63992427847002,"(53.5413390892908, -113.63992427847002)",1
E19059797,AL,ALARMS,111B ST NW / 38 AV NW,5220,GREENFIELD,October 01 2019,17:25:39,2019,OCTOBER,10,01,Tuesday,October 01 2019,17:34:58,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.47386925039499,-113.52003549046394,"(53.47386925039499, -113.52003549046394)",1
E19060884,MD,MEDICAL,BEAUMARIS RD NW / 158 AV NW,3040,BEAUMARIS,October 06 2019,17:52:10,2019,OCTOBER,10,06,Sunday,October 07 2019,00:28:16,PUMPER(1),53.6188306398484,-113.50286145039826,"(53.6188306398484, -113.50286145039826)",1
E19062017,MD,MEDICAL,DELWOOD RD NW / 134A AV NW,2230,DELWOOD,October 11 2019,21:02:14,2019,OCTOBER,10,11,Friday,October 11 2019,22:20:55,PUMPER(1),53.59582504080919,-113.46216184078298,"(53.59582504080919, -113.46216184078298)",1
E19058973,MD,MEDICAL,96 ST NW / 128 AV NW,2420,KILLARNEY,September 27 2019,15:48:07,2019,SEPTEMBER,09,27,Friday,September 27 2019,17:40:19,PUMPER(1),53.586505001929396,-113.49043493570929,"(53.586505001929396, -113.49043493570929)",1
E19066637,MD,MEDICAL,23 ST NW / 44 AV NW,6390,LARKSPUR,November 02 2019,17:54:09,2019,NOVEMBER,11,02,Saturday,November 02 2019,20:55:22,PUMPER(1),53.481430622350445,-113.37788198848811,"(53.481430622350445, -113.37788198848811)",1
E19060761,MD,MEDICAL,56 ST SW / 5 AV SW,6661,CHARLESWORTH,October 06 2019,02:25:13,2019,OCTOBER,10,06,Sunday,October 06 2019,05:10:51,PUMPER(1),53.42796375415276,-113.42811562039908,"(53.42796375415276, -113.42811562039908)",1
E19058919,AL,ALARMS,FORT RD NW / 132 AV NW,2080,BELVEDERE,September 27 2019,11:41:39,2019,SEPTEMBER,09,27,Friday,September 27 2019,11:53:02,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.592755579187504,-113.43017729569259,"(53.592755579187504, -113.43017729569259)",1
E19058978,CA,CITIZEN ASSIST,117 ST NW / 91 AV NW,5580,WINDSOR PARK,September 27 2019,16:27:36,2019,SEPTEMBER,09,27,Friday,September 27 2019,16:40:34,PUMPER(1),53.525481320703825,-113.5325068457453,"(53.525481320703825, -113.5325068457453)",1
E19058996,AL,ALARMS,153 ST NW / STONY PLAIN RD NW,4090,CANORA,September 27 2019,18:46:10,2019,SEPTEMBER,09,27,Friday,September 27 2019,19:17:39,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.54270539242136,-113.58504669521015,"(53.54270539242136, -113.58504669521015)",1
E19059848,MD,MEDICAL,145 ST NW / STONY PLAIN RD NW,3210,GROVENOR,October 01 2019,22:20:03,2019,OCTOBER,10,01,Tuesday,October 02 2019,00:24:43,PUMPER(1),53.542701458626475,-113.57085518299077,"(53.542701458626475, -113.57085518299077)",1
E19063759,MD,MEDICAL,184 ST NW / 90 AV NW,4040,BELMEAD,October 20 2019,10:04:29,2019,OCTOBER,10,20,Sunday,October 20 2019,11:48:31,PUMPER(1),53.52534489451017,-113.64213656779354,"(53.52534489451017, -113.64213656779354)",1
